structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::ZAZKJZBWRNNLDS-UHFFFAOYSA-N,methyl tetradecanoate,CCCCCCCCCCCCCC(=O)OC,C15H30O2,ZAZKJZBWRNNLDS-UHFFFAOYSA-N,30,liquid|solid,liquid|solid,50.0,350.0,101.325,101.325,93.62,528.04,303.6773333333333,280.85
inchikey::XEMRAKSQROQPBR-UHFFFAOYSA-N,(trichloromethyl)benzene,ClC(Cl)(Cl)c1ccccc1,C7H5Cl3,XEMRAKSQROQPBR-UHFFFAOYSA-N,29,liquid,liquid,260.64,349.98,101.325,101.325,209.11,230.89,216.24241379310348,215.59
inchikey::SXJVFQLYZSNZBT-UHFFFAOYSA-N,"1,9-diaminononane",NCCCCCCCCCN,C9H22N2,SXJVFQLYZSNZBT-UHFFFAOYSA-N,29,liquid,liquid,311.15,353.15,101.325,101.325,398.93,406.98,402.16137931034484,401.72
inchikey::YZWKKMVJZFACSU-UHFFFAOYSA-N,1-bromopentane,CCCCCBr,C5H11Br,YZWKKMVJZFACSU-UHFFFAOYSA-N,29,liquid,liquid,284.15,353.15,101.325,101.325,187.88,207.05,197.18862068965518,196.98
inchikey::VFWCMGCRMGJXDK-UHFFFAOYSA-N,1-chlorobutane,CCCCCl,C4H9Cl,VFWCMGCRMGJXDK-UHFFFAOYSA-N,29,liquid,liquid,284.15,353.15,101.325,101.325,156.22,173.09,164.28344827586207,164.11
inchikey::ZTEHOZMYMCEYRM-UHFFFAOYSA-N,1-chlorodecane,CCCCCCCCCCCl,C10H21Cl,ZTEHOZMYMCEYRM-UHFFFAOYSA-N,29,liquid,liquid,284.15,353.15,101.325,101.325,328.57,362.49,345.1689655172413,345.04
inchikey::DZMDPHNGKBEVRE-UHFFFAOYSA-N,1-chloroheptane,CCCCCCCCl,C7H15Cl,DZMDPHNGKBEVRE-UHFFFAOYSA-N,29,liquid,liquid,284.15,353.15,101.325,101.325,240.95,266.51,253.45344827586206,253.36
inchikey::CNDHHGUSRIZDSL-UHFFFAOYSA-N,1-chlorooctane,CCCCCCCCCl,C8H17Cl,CNDHHGUSRIZDSL-UHFFFAOYSA-N,29,liquid,liquid,284.15,353.15,101.325,101.325,269.76,298.14,283.83655172413796,283.79
inchikey::SQCZQTSHSZLZIQ-UHFFFAOYSA-N,1-chloropentane,CCCCCCl,C5H11Cl,SQCZQTSHSZLZIQ-UHFFFAOYSA-N,29,liquid,liquid,284.15,353.15,101.325,101.325,184.57,204.24,194.12344827586205,194.09
inchikey::WFKAJVHLWXSISD-UHFFFAOYSA-N,2-methylpropanamide,CC(C)C(=N)O,C4H9NO,WFKAJVHLWXSISD-UHFFFAOYSA-N,29,solid,solid,183.0,323.0,101.325,101.325,100.8,164.5,132.44482758620688,132.6
inchikey::IIRDTKBZINWQAW-UHFFFAOYSA-N,"3,6,9,12,15-pentaoxaheptadecane-1,17-diol",OCCOCCOCCOCCOCCOCCO,C12H26O7,IIRDTKBZINWQAW-UHFFFAOYSA-N,29,liquid,liquid,292.37,358.03,100.0,100.0,615.353169798,640.795416786,626.1246958216552,624.665364774
inchikey::HVQAJTFOCKOKIN-UHFFFAOYSA-N,3-hydroxyflavone,O=c1c(O)c(-c2ccccc2)oc2ccccc12,C15H10O3,HVQAJTFOCKOKIN-UHFFFAOYSA-N,29,solid,solid,293.15,433.15,100.0,100.0,268.9,386.0,318.6275862068965,315.0
inchikey::MWPLVEDNUUSJAV-UHFFFAOYSA-N,anthracene,c1ccc2cc3ccccc3cc2c1,C14H10,MWPLVEDNUUSJAV-UHFFFAOYSA-N,29,solid,solid,293.15,433.15,100.0,100.0,205.7,317.4,262.4655172413793,262.9
inchikey::DNSISZSEWVHGLH-UHFFFAOYSA-N,butanamide,CCCC(=N)O,C4H9NO,DNSISZSEWVHGLH-UHFFFAOYSA-N,29,solid,solid,183.0,323.0,101.325,101.325,96.4,161.4,128.0896551724138,127.4
inchikey::QGBRLVONZXHAKJ-UHFFFAOYSA-N,methyl eicosanoate,CCCCCCCCCCCCCCCCCCCC(=O)OC,C21H42O2,QGBRLVONZXHAKJ-UHFFFAOYSA-N,29,liquid|solid,liquid|solid,50.0,350.0,101.325,101.325,122.31,732.2,387.87517241379305,366.99
inchikey::HPEUJPJOZXNMSJ-UHFFFAOYSA-N,methyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OC,C19H38O2,HPEUJPJOZXNMSJ-UHFFFAOYSA-N,29,liquid|solid,liquid|solid,50.0,350.0,101.325,101.325,112.11,664.03,362.2286206896552,341.65
inchikey::XIUXKAZJZFLLDQ-UHFFFAOYSA-N,methyl pentadecanoate,CCCCCCCCCCCCCCC(=O)OC,C16H32O2,XIUXKAZJZFLLDQ-UHFFFAOYSA-N,29,liquid|solid,liquid|solid,50.0,340.0,101.325,101.325,97.58,551.15,312.60896551724136,293.1
inchikey::JNDDPBOKWCBQSM-UHFFFAOYSA-N,methyl tridecanoate,CCCCCCCCCCCCC(=O)OC,C14H28O2,JNDDPBOKWCBQSM-UHFFFAOYSA-N,29,liquid|solid,liquid|solid,50.0,340.0,101.325,101.325,89.16,491.82,283.8020689655173,264.04
inchikey::IPWFJLQDVFKJDU-UHFFFAOYSA-N,pentanamide,CCCCC(=N)O,C5H11NO,IPWFJLQDVFKJDU-UHFFFAOYSA-N,29,solid,solid,183.0,323.0,101.325,101.325,111.5,204.5,171.97586206896548,188.4
inchikey::WEEGYLXZBRQIMU-UHFFFAOYSA-N,"1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane",CC12CCC(CC1)C(C)(C)O2,C10H18O,WEEGYLXZBRQIMU-UHFFFAOYSA-N,28,liquid,liquid,273.4,355.1,100.0,101.325,257.8,304.6,280.1357142857143,279.5
inchikey::VASPYXGQVWPGAB-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium thiocyanate,CCn1cc[n+](C)c1.N#C[S-],C7H11N3S,VASPYXGQVWPGAB-UHFFFAOYSA-M,28,liquid,liquid,283.15,372.2,101.325,101.325,281.44698760012,323.43380706,296.84547225500427,293.49228751
inchikey::XIPFMBOWZXULIA-UHFFFAOYSA-N,"2,2-dimethylpropanamide",CC(C)(C)C(=N)O,C5H11NO,XIPFMBOWZXULIA-UHFFFAOYSA-N,28,solid,solid,188.0,323.0,101.325,101.325,115.7,174.2,145.66071428571428,146.0
inchikey::XHRGRAGLMZXFTI-UHFFFAOYSA-N,aluminum yttrium oxide (Al5Y3O12),[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Y+3].[Y+3].[Y+3],Al5O12Y3,XHRGRAGLMZXFTI-UHFFFAOYSA-N,28,solid,solid,298.0,1500.0,101.325,101.325,348.9,520.18,465.0403571428571,490.02
inchikey::WWRUZECKUVNAPB-UHFFFAOYSA-N,"1,4-oxathiane 4,4-dioxide",O=S1(=O)CCOCC1,C4H8O3S,WWRUZECKUVNAPB-UHFFFAOYSA-N,27,solid,solid,268.15,390.15,101.325,101.325,134.2,194.7,161.66296296296298,159.9
inchikey::NAQMVNRVTILPCV-UHFFFAOYSA-N,"1,6-hexanediamine",NCCCCCCN,C6H16N2,NAQMVNRVTILPCV-UHFFFAOYSA-N,27,liquid,liquid,314.15,353.15,101.325,101.325,301.08,307.64,303.89592592592595,303.64
inchikey::FBLJZPQLNMVEMR-UHFFFAOYSA-N,"1H-benzimidazole, 2-propyl-",CCCc1nc2ccccc2[nH]1,C10H12N2,FBLJZPQLNMVEMR-UHFFFAOYSA-N,27,solid,solid,268.15,420.15,101.325,101.325,190.5,306.5,247.33333333333334,245.7
inchikey::YGSDEFSMJLZEOE-UHFFFAOYSA-N,2-hydroxybenzoic acid,O=C(O)c1ccccc1O,C7H6O3,YGSDEFSMJLZEOE-UHFFFAOYSA-N,27,solid,solid,280.4,405.5,101.325,101.325,128.5,177.5,153.13333333333335,154.1
inchikey::SVTBMSDMJJWYQN-UHFFFAOYSA-N,"2-methyl-2,4-pentanediol",CC(O)CC(C)(C)O,C6H14O2,SVTBMSDMJJWYQN-UHFFFAOYSA-N,27,liquid,liquid,284.16,358.16,101.325,101.325,250.63,318.39,283.8540740740741,283.62
inchikey::IYBLVRRCNVHZQJ-UHFFFAOYSA-N,5-hydroxyflavone,O=c1cc(-c2ccccc2)oc2cccc(O)c12,C15H10O3,IYBLVRRCNVHZQJ-UHFFFAOYSA-N,27,solid,solid,293.15,423.15,100.0,100.0,274.6,395.5,334.5074074074074,334.4
inchikey::AWLCCRIUYZPEHU-UHFFFAOYSA-N,barium copper oxide (Ba3CuO4),[Ba+2].[Ba+2].[Ba+2].[Cu+2].[O-2].[O-2].[O-2].[O-2],Ba3CuO4,AWLCCRIUYZPEHU-UHFFFAOYSA-N,27,solid,solid,303.5,769.4,101.325,101.325,186.1,227.0,212.64074074074074,215.5
inchikey::LTHCSWBWNVGEFE-UHFFFAOYSA-N,octanamide,CCCCCCCC(=N)O,C8H17NO,LTHCSWBWNVGEFE-UHFFFAOYSA-N,27,solid,solid,183.0,313.0,101.325,101.325,164.7,251.8,223.70370370370372,235.1
inchikey::WONIGEXYPVIKFS-YIZRAAEISA-N,(-)-cis-verbenol,CC1=C[C@H](O)[C@H]2C[C@@H]1C2(C)C,C10H16O,WONIGEXYPVIKFS-YIZRAAEISA-N,26,gas|liquid|solid,gas|liquid|solid,100.0,1000.0,100.0,101.325,77.98965356,473.42546628,273.72807839,246.23279213
inchikey::PBLNBZIONSLZBU-UHFFFAOYSA-N,1-bromododecane,CCCCCCCCCCCCBr,C12H25Br,PBLNBZIONSLZBU-UHFFFAOYSA-N,26,liquid,liquid,298.15,423.15,101.325,101.325,399.29282489,476.50455771,437.9044427823077,437.8986913
inchikey::VMKOFRJSULQZRM-UHFFFAOYSA-N,1-bromooctane,CCCCCCCCBr,C8H17Br,VMKOFRJSULQZRM-UHFFFAOYSA-N,26,liquid,liquid,298.15,423.15,101.325,101.325,272.151158136,335.959519368,304.05459596515385,304.055338752
inchikey::IKPSIIAXIDAQLG-UHFFFAOYSA-N,1-bromoundecane,CCCCCCCCCCCBr,C11H23Br,IKPSIIAXIDAQLG-UHFFFAOYSA-N,26,liquid,liquid,298.15,423.15,101.325,101.325,373.222214976,435.504318912,404.369599368,404.363266944
inchikey::USLPYMAUOGWNSK-UHFFFAOYSA-N,1-methyl-3-(3-(trimethylammonio)propyl)-1H-imidazolium bis(dicyanamide),C[n+]1ccn(CCC[N+](C)(C)C)c1.N#C[N-]C#N.N#C[N-]C#N,C14H21N9,USLPYMAUOGWNSK-UHFFFAOYSA-N,26,liquid,liquid,298.15,423.15,101.325,101.325,519.439095,576.208395,547.5811411538461,547.1929749999999
inchikey::KOFZTCSTGIWCQG-UHFFFAOYSA-N,1-tetradecyl bromide,CCCCCCCCCCCCCCBr,C14H29Br,KOFZTCSTGIWCQG-UHFFFAOYSA-N,26,liquid,liquid,298.15,423.15,101.325,101.325,450.836153154,531.803098674,491.32069239115384,491.31962591399997
inchikey::VFJXWZMUGVUIHX-UHFFFAOYSA-N,2-dimethylphosphonomethylbenzonitrile,COP(=O)(Cc1ccccc1C#N)OC,C10H12NO3P,VFJXWZMUGVUIHX-UHFFFAOYSA-N,26,liquid|solid,liquid|solid,300.35,372.45,101.325,101.325,254.9273885901,557.0076746016,418.7119090397538,505.75648332599997
inchikey::PXFGMRZPRDJDEK-UHFFFAOYSA-N,cobaltocene,[CH]1C=CC=C1.[CH]1C=CC=C1.[Co],C10H10Co,PXFGMRZPRDJDEK-UHFFFAOYSA-N,26,solid,solid,295.0,415.0,101.325,101.325,195.55,282.54,225.29884615384617,218.24
inchikey::DHXVGJBLRPWPCS-UHFFFAOYSA-N,tetrahydropyran,C1CCOCC1,C5H10O,DHXVGJBLRPWPCS-UHFFFAOYSA-N,26,liquid,liquid,288.15,333.15,101.325,101.325,143.4,164.2,152.04,151.2
inchikey::FCRZSGZCOGHOGF-UHFFFAOYSA-M,1-benzyl-3-methyl-1H-imidazolium chloride,C[n+]1ccn(Cc2ccccc2)c1.[Cl-],C11H13ClN2,FCRZSGZCOGHOGF-UHFFFAOYSA-M,25,liquid|solid,liquid|solid,261.06,355.0,101.325,101.325,238.97,367.01,322.8767148028,338.42787007
inchikey::HQWOEDCLDNFWEV-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium diethyl phosphate,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,C10H21N2O4P,HQWOEDCLDNFWEV-UHFFFAOYSA-M,25,liquid,liquid,283.15,373.15,100.0,101.325,459.80993094,557.0,508.06330494439993,510.01906133
inchikey::UHJJEHLGNUHPGH-UHFFFAOYSA-N,1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1.F[B-](F)(F)F,C8H12BF4N,UHJJEHLGNUHPGH-UHFFFAOYSA-N,25,liquid,liquid,278.15,338.15,101.325,101.325,352.0,385.0,368.76,369.0
inchikey::AKCRQHGQIJBRMN-UHFFFAOYSA-N,2-chlorobenzeneamine,Nc1ccccc1Cl,C6H6ClN,AKCRQHGQIJBRMN-UHFFFAOYSA-N,25,liquid|solid,liquid|solid,258.09,349.98,101.325,101.325,153.0,209.4,201.428,203.4
inchikey::BZLVMXJERCGZMT-UHFFFAOYSA-N,2-methoxy-2-methylpropane,COC(C)(C)C,C5H12O,BZLVMXJERCGZMT-UHFFFAOYSA-N,25,liquid,liquid,277.15,325.15,,,180.9,198.0,189.572,189.7
inchikey::KXSRQIPZJYFJBF-UHFFFAOYSA-N,antimony dysprosium iron oxide (SbDy2FeO7),[Dy+3].[Dy+3].[Fe+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Sb+5],Dy2FeO7Sb,KXSRQIPZJYFJBF-UHFFFAOYSA-N,25,solid,solid,51.343,123.12,101.325,101.325,47.748,152.96,94.27464,89.067
inchikey::XDTMQSROBMDMFD-UHFFFAOYSA-N,cyclohexane,C1CCCCC1,C6H12,XDTMQSROBMDMFD-UHFFFAOYSA-N,25,liquid,liquid,293.15,333.15,100.0,20000.0,148.7,171.0,156.8628,154.7
inchikey::LIKMAJRDDDTEIG-UHFFFAOYSA-N,hex-1-ene,C=CCCCC,C6H12,LIKMAJRDDDTEIG-UHFFFAOYSA-N,25,liquid,liquid,273.15,313.15,100.0,20000.0,165.3,190.7,177.34800000000004,178.2
inchikey::BBEAQIROQSPTKN-UHFFFAOYSA-N,pyrene,c1cc2ccc3cccc4ccc(c1)c2c34,C16H10,BBEAQIROQSPTKN-UHFFFAOYSA-N,25,solid,solid,293.15,413.15,100.0,100.0,221.9,372.2,285.14,279.8
inchikey::KFUSEUYYWQURPO-UPHRSURJSA-N,"(Z)-1,2-dichloroethene",Cl/C=C\Cl,C2H2Cl2,KFUSEUYYWQURPO-UPHRSURJSA-N,24,liquid,liquid,258.09,309.14,101.325,101.325,110.08,113.91,111.85666666666667,111.83
inchikey::XXMIOPMDWAUFGU-UHFFFAOYSA-N,"1,6-hexanediol",OCCCCCCO,C6H14O2,XXMIOPMDWAUFGU-UHFFFAOYSA-N,24,liquid,liquid,318.65,353.15,101.325,101.325,282.66,317.77,300.46,300.595
inchikey::ALVZNPYWJMLXKV-UHFFFAOYSA-N,"1,9-nonanediol",OCCCCCCCCCO,C9H20O2,ALVZNPYWJMLXKV-UHFFFAOYSA-N,24,liquid,liquid,318.65,353.15,101.325,101.325,389.02,436.95,413.15749999999997,413.255
inchikey::JBKVHLHDHHXQEQ-UHFFFAOYSA-N,1-aza-2-cycloheptanone,OC1=NCCCCC1,C6H11NO,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,24,liquid|solid,liquid|solid,316.0,368.0,101.325,101.325,168.0,254.6,220.42083333333332,237.45
inchikey::CYNYIHKIEHGYOZ-UHFFFAOYSA-N,1-bromopropane,CCCBr,C3H7Br,CYNYIHKIEHGYOZ-UHFFFAOYSA-N,24,liquid,liquid,269.15,326.65,101.325,101.325,129.02,138.55,133.56541666666666,133.42
inchikey::FYHLFBVHUIJIII-UHFFFAOYSA-J,1-butyl-3-methylimidazolium tetrachloroferrate,CCCCn1cc[n+](C)c1.[Cl-].[Cl-].[Cl-].[Cl-].[Fe+3],C8H15Cl4FeN2,FYHLFBVHUIJIII-UHFFFAOYSA-J,24,liquid,liquid,308.16,423.22,101.325,101.325,436.39,471.44,459.375,461.245
inchikey::SKZKKFZAGNVIMN-UHFFFAOYSA-N,2-hydroxybenzamide,N=C(O)c1ccccc1O,C7H7NO2,SKZKKFZAGNVIMN-UHFFFAOYSA-N,24,solid,solid,280.4,395.4,101.325,101.325,124.1,180.6,151.90833333333333,151.8
inchikey::PMOOWLLUDONVHK-UHFFFAOYSA-N,"3-methyl-N,N-bis(3-methylphenyl)benzenamine",Cc1cccc(N(c2cccc(C)c2)c2cccc(C)c2)c1,C21H21N,PMOOWLLUDONVHK-UHFFFAOYSA-N,24,liquid|solid,liquid|solid,240.0,381.0,101.325,101.325,1203.04878148,1476.65184884,1282.5299456514165,1255.383990058
inchikey::WZVIPWQGBBCHJP-UHFFFAOYSA-N,hafnium(IV) 2-methylpropan-2-olate,CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-].CC(C)(C)[O-].[Hf+4],C16H36HfO4,WZVIPWQGBBCHJP-UHFFFAOYSA-N,24,liquid,liquid,293.83,349.98,101.325,101.325,596.3,638.1,614.9458333333333,614.0
inchikey::HMMGMWAXVFQUOA-UHFFFAOYSA-N,octamethylcyclotetrasiloxane,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,C8H24O4Si4,HMMGMWAXVFQUOA-UHFFFAOYSA-N,24,liquid,liquid,293.15,425.95,101.325,101.325,511.5,568.4,537.5,537.0
inchikey::GJURREIKMBGLJI-UHFFFAOYSA-J,trihexyltetradecylphosphonium tetrachloroferrate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.[Cl-].[Cl-].[Cl-].[Cl-].[Fe+3],C32H68Cl4FeP,GJURREIKMBGLJI-UHFFFAOYSA-J,24,liquid,liquid,308.16,423.22,101.325,101.325,1341.8,1483.6,1432.7041666666667,1440.05
inchikey::WIHMGGWNMISDNJ-UHFFFAOYSA-N,"1,1-dichloropropane",CCC(Cl)Cl,C3H6Cl2,WIHMGGWNMISDNJ-UHFFFAOYSA-N,23,liquid,liquid,268.3,339.77,101.325,101.325,148.83,159.31,154.08173913043476,154.15
inchikey::VLPFTAMPNXLGLX-UHFFFAOYSA-N,"1,2,3-propanetriol trioctanoate",CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,C27H50O6,VLPFTAMPNXLGLX-UHFFFAOYSA-N,23,liquid,liquid,315.0,425.0,101.325,101.325,913.3,1065.0,990.1391304347826,990.7
inchikey::WRZUGXZYPUJUOL-UHFFFAOYSA-N,"1,3,5,5-tetramethylpyrimidine-2,4,6(1H,3H,5H)-trione",CN1C(=O)N(C)C(=O)C(C)(C)C1=O,C8H12N2O3,WRZUGXZYPUJUOL-UHFFFAOYSA-N,23,solid,solid,268.15,370.15,101.325,101.325,217.2,285.1,247.3869565217392,246.5
inchikey::SHBTUGJAKBRBBJ-UHFFFAOYSA-N,"1,3-diethyl-2-thiobarbituric acid",CCN1C(=O)CC(=O)N(CC)C1=S,C8H12N2O2S,SHBTUGJAKBRBBJ-UHFFFAOYSA-N,23,solid,solid,265.15,365.15,101.325,101.325,213.5,287.2,247.3,244.8
inchikey::VVSASNKOFCZVES-UHFFFAOYSA-N,"1,3-dimethylbarbituric acid",CN1C(=O)CC(=O)N(C)C1=O,C6H8N2O3,VVSASNKOFCZVES-UHFFFAOYSA-N,23,solid,solid,268.15,370.15,101.325,101.325,175.7,227.2,198.45652173913044,197.5
inchikey::CZGCEKJOLUNIFY-UHFFFAOYSA-N,1-chloro-4-nitrobenzene,O=[N+]([O-])c1ccc(Cl)cc1,C6H4ClNO2,CZGCEKJOLUNIFY-UHFFFAOYSA-N,23,solid,solid,278.51,339.77,101.325,101.325,160.9,203.5,178.9826086956522,175.7
inchikey::KRKNYBCHXYNGOX-UHFFFAOYSA-N,citric acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,C6H8O7,KRKNYBCHXYNGOX-UHFFFAOYSA-N,23,liquid|solid,liquid|solid,324.9,424.9,101.325,101.325,236.2,286.0,263.42173913043473,264.6
inchikey::HZJKXKUJVSEEFU-UHFFFAOYSA-N,".alpha.-butyl-.alpha.-(4-chlorophenyl)-1H-1,2,4-triazole-1-propanenitrile",CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,C15H17ClN4,HZJKXKUJVSEEFU-UHFFFAOYSA-N,22,solid,solid,283.15,333.15,101.325,101.325,340.09,409.23,375.54090909090905,375.74
inchikey::WTARULDDTDQWMU-UHFFFAOYSA-N,.beta.-pinene,C=C1CCC2CC1C2(C)C,C10H16,WTARULDDTDQWMU-UHFFFAOYSA-N,22,liquid,liquid,313.16,418.19,101.0,101.0,249.3082932,306.52659,278.2270644181819,279.279782
inchikey::BFCFYVKQTRLZHA-UHFFFAOYSA-N,1-chloro-2-nitrobenzene,O=[N+]([O-])c1ccccc1Cl,C6H4ClNO2,BFCFYVKQTRLZHA-UHFFFAOYSA-N,22,liquid|solid,liquid|solid,278.51,349.98,101.325,101.325,171.4,218.8,201.3318181818182,211.7
inchikey::XXROGKLTLUQVRX-UHFFFAOYSA-N,2-propenol,C=CCO,C3H6O,XXROGKLTLUQVRX-UHFFFAOYSA-N,22,liquid,liquid,273.41,324.46,101.325,101.325,134.61,160.3,147.01454545454547,146.58499999999998
inchikey::CSSYLTMKCUORDA-UHFFFAOYSA-N,barium oxide (BaO),[Ba+2].[O-2],BaO,CSSYLTMKCUORDA-UHFFFAOYSA-N,22,solid,solid,300.0,825.0,101.325,101.325,47.6,56.0,52.70454545454545,53.099999999999994
inchikey::KKCXRELNMOYFLS-UHFFFAOYSA-N,copper(II) oxide,[Cu+2].[O-2],CuO,KKCXRELNMOYFLS-UHFFFAOYSA-N,22,solid,solid,300.0,825.0,101.325,101.325,44.4,54.7,51.07727272727273,51.75
inchikey::ATMZPDHUXLFFPV-UHFFFAOYSA-J,"dicopper tetrapivalate, bis-2,3-dimethylpyridine complex",CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].CC(C)(C)C(=O)[O-].Cc1cccnc1C.Cc1cccnc1C.[Cu+2].[Cu+2],C34H54Cu2N2O8,ATMZPDHUXLFFPV-UHFFFAOYSA-J,22,solid,solid,170.0,370.0,101.325,101.325,659.0,1124.0,900.3181818181819,909.5
inchikey::QIQXTHQIDYTFRH-UHFFFAOYSA-N,octadecanoic acid,CCCCCCCCCCCCCCCCCC(=O)O,C18H36O2,QIQXTHQIDYTFRH-UHFFFAOYSA-N,22,liquid|solid,liquid|solid,286.15,403.15,101.325,101.325,465.4,747.6,615.0753038181819,619.4040536
inchikey::TUOYDQBYTHSWNN-UHFFFAOYSA-N,platinum acetylacetonate,CC(=O)[CH-]C(C)=O.CC(=O)[CH-]C(C)=O.[Pt+2],C10H14O4Pt,TUOYDQBYTHSWNN-UHFFFAOYSA-N,22,solid,solid,310.0,515.0,101.325,101.325,301.0,448.2,374.94090909090914,374.4
inchikey::HJHSZIBZANYEGW-UHFFFAOYSA-N,1-benzyl-3-methyl-1H-imidazol-3-ium bis((trifluoromethyl)sulfonyl)amide,C[n+]1ccn(Cc2ccccc2)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C13H13F6N3O4S2,HJHSZIBZANYEGW-UHFFFAOYSA-N,21,liquid,liquid,258.09,355.08,101.325,101.325,588.22,640.33,611.6316047123391,609.41
inchikey::VVCQOUQQPZPIKL-UHFFFAOYSA-N,1-benzyl-3-methylimidazolium hexafluorophosphate,C[n+]1ccn(Cc2ccccc2)c1.F[P-](F)(F)(F)(F)F,C11H13F6N2P,VVCQOUQQPZPIKL-UHFFFAOYSA-N,21,solid,solid,258.09,355.09,101.325,101.325,321.38,410.63,364.5896919901209,361.74
inchikey::VCAIYEJBOWHUGP-UHFFFAOYSA-N,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,C9H17BF4N2,VCAIYEJBOWHUGP-UHFFFAOYSA-N,21,liquid,liquid,293.15,383.2,100.0,101.325,375.3,436.3,413.21809523809526,413.5
inchikey::KMAQZIILEGKYQZ-UHFFFAOYSA-N,1-chloro-3-nitrobenzene,O=[N+]([O-])c1cccc(Cl)c1,C6H4ClNO2,KMAQZIILEGKYQZ-UHFFFAOYSA-N,21,liquid|solid,liquid|solid,278.51,349.98,101.325,101.325,154.9,222.6,206.5904761904762,217.1
inchikey::ZEOVXNVKXIPWMS-UHFFFAOYSA-N,"2,2-dichloropropane",CC(C)(Cl)Cl,C3H6Cl2,ZEOVXNVKXIPWMS-UHFFFAOYSA-N,21,liquid,liquid,260.64,329.56,101.325,101.325,150.24,161.13,154.83523809523808,154.07
inchikey::RZVAJINKPMORJF-UHFFFAOYSA-N,N-acetyl-p-aminophenol,CC(O)=Nc1ccc(O)cc1,C8H9NO2,RZVAJINKPMORJF-UHFFFAOYSA-N,21,liquid|solid,liquid|solid,248.15,510.15,101.325,101.325,154.3,370.5,275.4952380952381,252.6
inchikey::RISKGJQQAHJQNE-UHFFFAOYSA-N,N-octyl-3-methylpyridinium tetrafluoroborate,CCCCCCCC[n+]1cccc(C)c1.F[B-](F)(F)F,C14H24BF4N,RISKGJQQAHJQNE-UHFFFAOYSA-N,21,liquid,liquid,278.15,328.15,101.325,101.325,433.8,473.7,454.3809523809524,455.0
inchikey::WZJYKHNJTSNBHV-UHFFFAOYSA-N,benzo[h]quinoline,c1ccc2c(c1)ccc1cccnc12,C13H9N,WZJYKHNJTSNBHV-UHFFFAOYSA-N,21,liquid,liquid,400.0,600.0,,,307.8,400.0,356.8666666666666,358.4
inchikey::DERZBLKQOCDDDZ-JLHYYAGUSA-N,cinnarizine,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,C26H28N2,DERZBLKQOCDDDZ-JLHYYAGUSA-N,21,liquid|solid,liquid|solid,305.0,415.0,101.325,101.325,307.19,574.21,404.6004761904761,381.33
inchikey::VUPKGFBOKBGHFZ-UHFFFAOYSA-N,dipropyl carbonate,CCCOC(=O)OCCC,C7H14O3,VUPKGFBOKBGHFZ-UHFFFAOYSA-N,21,liquid,liquid,262.11,358.48,100.0,100.0,263.42,300.25,280.7914285714286,280.23
inchikey::UUKMSDRCXNLYOO-UHFFFAOYSA-N,lithium tetrahydroborate,[BH4-].[Li+],H4BLi,UUKMSDRCXNLYOO-UHFFFAOYSA-N,21,solid,solid,298.0,520.0,101.325,101.325,81.51,106.02,95.20142857142858,95.43
inchikey::LXCFILQKKLGQFO-UHFFFAOYSA-N,methyl 4-hydroxybenzoate,COC(=O)c1ccc(O)cc1,C8H8O3,LXCFILQKKLGQFO-UHFFFAOYSA-N,21,solid,solid,293.15,312.15,101.325,101.325,209.8,222.8,216.9290476190476,217.0
inchikey::RDOWQLZANAYVLL-UHFFFAOYSA-N,phenanthridine,c1ccc2c(c1)cnc1ccccc12,C13H9N,RDOWQLZANAYVLL-UHFFFAOYSA-N,21,liquid,liquid,400.0,600.0,,,314.5,398.8,358.26190476190476,359.2
