name,smiles,group,formula,molecular_weight,rotatable_bonds,H_bond_donors,H_bond_acceptors,TPSA,logP,melting_point,boiling_point,density,vapor_pressure,enthalpy_of_formation,critical_temperature,critical_pressure,acentric_factor,viscosity,thermal_conductivity,price,heat_capacity,source_subset,doi,title,journal,year,property_phase_norm,temperature_K,pressure_kPa,expanded_uncertainty,primary_inchi,primary_inchikey,source_file,subset_row_rank,structure_key
1-butyl-3-methylimidazolium tetrafluoroborate,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,NIST_XML_SetA,C8H15BF4N2,226.02599999999995,3,0,1,8.809999999999999,2.412700000000001,-,-,-,-,-,-,-,-,-,-,-,366.7,SetA,10.1016/j.tca.2015.01.022,Evaluation of thermodynamic properties for non-crystallizable ionic liquids,Thermochim. Acta,2015,Liquid,298.15,101.325,1.9,"InChI=1S/C8H15N2.BF4/c1-3-4-5-10-7-6-9(2)8-10;2-1(3,4)5/h6-8H,3-5H2,1-2H3;/q+1;-1",LSBXQLQATZTAPE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2015.01.022.xml,"(0.0, 0.0, 1.9)",inchikey::LSBXQLQATZTAPE-UHFFFAOYSA-N
1-ethyl-3-methylimidazolium ethyl sulfate,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,NIST_XML_SetA,C8H16N2O4S,236.29299999999998,3,0,5,75.24,-0.1843999999999999,-,-,-,-,-,-,-,-,-,-,-,382.8,SetA,10.1016/j.tca.2015.01.022,Evaluation of thermodynamic properties for non-crystallizable ionic liquids,Thermochim. Acta,2015,Liquid,298.15,101.325,1.9,"InChI=1S/C6H11N2.C2H6O4S/c1-3-8-5-4-7(2)6-8;1-2-6-7(3,4)5/h4-6H,3H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1",VRFOKYHDLYBVAL-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2015.01.022.xml,"(0.0, 0.0, 1.9)",inchikey::VRFOKYHDLYBVAL-UHFFFAOYSA-M
acetonitrile-d3,[2H]C([2H])([2H])C#N,NIST_XML_SetA,C2H3N,44.07130533399999,0,0,1,23.79,0.52988,-,-,-,-,-,-,-,-,-,-,-,95.02,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,1.9,InChI=1S/C2H3N/c1-2-3/h1H3/i1D3,WEVYAHXRMPXWCK-FIBGUPNXSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 1.9)",inchikey::WEVYAHXRMPXWCK-FIBGUPNXSA-N
dichloromethane,ClCCl,NIST_XML_SetA,CH2Cl2,84.933,0,0,0,0.0,1.4215,-,-,-,-,-,-,-,-,-,-,-,95.61,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,1.91,InChI=1S/CH2Cl2/c2-1-3/h1H2,YMWUJEATGCHHMB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 1.91)",inchikey::YMWUJEATGCHHMB-UHFFFAOYSA-N
"1,2-butanediol",CCC(O)CO,NIST_XML_SetA,C4H10O2,90.12199999999999,2,2,2,40.46,-0.25039999999999996,-,-,-,-,-,-,-,-,-,-,-,230.94,SetA,10.1016/j.jct.2007.04.011,"Molar heat capacities for (1-butanol + 1,4-butanediol, 2,3-butanediol, 1,2-butanediol, and 2-methyl-2,4-pentanediol) as function of temperature",J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,2.0,"InChI=1S/C4H10O2/c1-2-4(6)3-5/h4-6H,2-3H2,1H3",BMRWNKZVCUKKSR-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2007.04.011.xml,"(0.0, 0.0, 2.0)",inchikey::BMRWNKZVCUKKSR-UHFFFAOYSA-N
tetrahydrofuran,C1CCOC1,NIST_XML_SetA,C4H8O,72.107,0,0,1,9.23,0.7968,-,-,-,-,-,-,-,-,-,-,-,126.4,SetA,10.1016/j.tca.2006.05.010,Thermophysical properties of dimethyl sulfoxide + cyclic and linear ethers at 308.15K Application of an extended cell model,Thermochim. Acta,2006,Liquid,298.15,101.325,2.0,InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,WYURNTSHIVDZCO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2006.05.010.xml,"(0.0, 0.0, 2.0)",inchikey::WYURNTSHIVDZCO-UHFFFAOYSA-N
dichloromethane-d2,[2H]C([2H])(Cl)Cl,NIST_XML_SetA,CH2Cl2,86.945203556,0,0,0,0.0,1.4215,-,-,-,-,-,-,-,-,-,-,-,101.49,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,2.03,InChI=1S/CH2Cl2/c2-1-3/h1H2/i1D2,YMWUJEATGCHHMB-DICFDUPASA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 2.03)",inchikey::YMWUJEATGCHHMB-DICFDUPASA-N
"2-methyl-2,4-pentanediol",CC(O)CC(C)(C)O,NIST_XML_SetA,C6H14O2,118.17599999999997,2,2,2,40.46,0.5282,-,-,-,-,-,-,-,-,-,-,-,263.09,SetA,10.1016/j.jct.2007.04.011,"Molar heat capacities for (1-butanol + 1,4-butanediol, 2,3-butanediol, 1,2-butanediol, and 2-methyl-2,4-pentanediol) as function of temperature",J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,2.04,"InChI=1S/C6H14O2/c1-5(7)4-6(2,3)8/h5,7-8H,4H2,1-3H3",SVTBMSDMJJWYQN-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2007.04.011.xml,"(0.0, 0.0, 2.04)",inchikey::SVTBMSDMJJWYQN-UHFFFAOYSA-N
pyridine,c1ccncc1,NIST_XML_SetA,C5H5N,79.102,0,0,1,12.89,1.0816,-,-,-,-,-,-,-,-,-,-,-,131.74,SetA,10.1021/je301353z,Thermodynamic Properties of Ternary Mixtures Containing Ionic Liquids and Organic Solvents,J. Chem. Eng. Data,2013,Liquid,298.15,101.325,2.04,InChI=1S/C5H5N/c1-2-4-6-5-3-1/h1-5H,JUJWROOIHBZHMG-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je301353z.xml,"(0.0, 0.0, 2.04)",inchikey::JUJWROOIHBZHMG-UHFFFAOYSA-N
"2,3-butanediol",CC(O)C(C)O,NIST_XML_SetA,C4H10O2,90.122,1,2,2,40.46,-0.252,-,-,-,-,-,-,-,-,-,-,-,236.67,SetA,10.1016/j.jct.2007.04.011,"Molar heat capacities for (1-butanol + 1,4-butanediol, 2,3-butanediol, 1,2-butanediol, and 2-methyl-2,4-pentanediol) as function of temperature",J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,2.05,"InChI=1S/C4H10O2/c1-3(5)4(2)6/h3-6H,1-2H3",OWBTYPJTUOEWEK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2007.04.011.xml,"(0.0, 0.0, 2.05)",inchikey::OWBTYPJTUOEWEK-UHFFFAOYSA-N
benzene,c1ccccc1,NIST_XML_SetA,C6H6,78.11399999999999,0,0,0,0.0,1.6866,-,-,-,-,-,-,-,-,-,-,-,135.18,SetA,10.1016/j.fluid.2014.06.024,"Heat capacities of binary and ternary mixtures containing o-chlorotoluene, cyclic ether and aromatic hydrocarbons",Fluid Phase Equilib.,2014,Liquid,298.15,101.325,2.09,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2014.06.024.xml,"(0.0, 0.0, 2.09)",inchikey::UHOVQNZJYSORNB-UHFFFAOYSA-N
2-methyl-1-butanol,CCC(C)CO,NIST_XML_SetA,C5H12O,88.14999999999999,2,1,1,20.23,1.0248,-,-,-,-,-,-,-,-,-,-,-,215.0,SetA,10.1021/je049738c,Partial Molar Heat Capacities and Partial Molar Volumes of All of the Isomeric (C3 to C5) Alkanols at Infinite Dilution in Water at 298.15 K,J. Chem. Eng. Data,2004,Liquid,298.15,101.325,2.1,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",QPRQEDXDYOZYLA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049738c.xml,"(0.0, 0.0, 2.1)",inchikey::QPRQEDXDYOZYLA-UHFFFAOYSA-N
2-methyl-1-propanol,CC(C)CO,NIST_XML_SetA,C4H10O,74.123,1,1,1,20.23,0.6347,-,-,-,-,-,-,-,-,-,-,-,181.9,SetA,10.1021/je049738c,Partial Molar Heat Capacities and Partial Molar Volumes of All of the Isomeric (C3 to C5) Alkanols at Infinite Dilution in Water at 298.15 K,J. Chem. Eng. Data,2004,Liquid,298.15,101.325,2.1,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3",ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049738c.xml,"(0.0, 0.0, 2.1)",inchikey::ZXEKIIBDNHEJCQ-UHFFFAOYSA-N
"1,3-thiazole",c1cscn1,NIST_XML_SetA,C3H3NS,85.131,0,0,2,12.89,1.1431,-,-,-,-,-,-,-,-,-,-,-,122.1,SetA,10.1016/j.tca.2005.11.024,Thermophysical properties of sulfur heterocycles: Thiane and thiophene derivatives,Thermochim. Acta,2006,Liquid,298.15,101.325,2.2,InChI=1S/C3H3NS/c1-2-5-3-4-1/h1-3H,FZWLAAWBMGSTSO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2005.11.024.xml,"(0.0, 0.0, 2.2)",inchikey::FZWLAAWBMGSTSO-UHFFFAOYSA-N
3-pentanol,CCC(O)CC,NIST_XML_SetA,C5H12O,88.14999999999999,2,1,1,20.23,1.1673,-,-,-,-,-,-,-,-,-,-,-,254.6,SetA,10.1021/je049738c,Partial Molar Heat Capacities and Partial Molar Volumes of All of the Isomeric (C3 to C5) Alkanols at Infinite Dilution in Water at 298.15 K,J. Chem. Eng. Data,2004,Liquid,298.15,101.325,2.2,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3",AQIXEPGDORPWBJ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049738c.xml,"(0.0, 0.0, 2.2)",inchikey::AQIXEPGDORPWBJ-UHFFFAOYSA-N
trichloromethane,ClC(Cl)Cl,NIST_XML_SetA,CHCl3,119.37800000000001,0,0,0,0.0,1.9864,-,-,-,-,-,-,-,-,-,-,-,110.74,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,2.21,InChI=1S/CHCl3/c2-1(3)4/h1H,HEDRZPFGACZZDS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 2.21)",inchikey::HEDRZPFGACZZDS-UHFFFAOYSA-N
chloroform-d,[2H]C(Cl)(Cl)Cl,NIST_XML_SetA,CHCl3,120.384101778,0,0,0,0.0,1.9864,-,-,-,-,-,-,-,-,-,-,-,111.98,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,2.24,InChI=1S/CHCl3/c2-1(3)4/h1H/i1D,HEDRZPFGACZZDS-MICDWDOJSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 2.24)",inchikey::HEDRZPFGACZZDS-MICDWDOJSA-N
1-butyl-3-methylimidazolium acetate,CC(=O)[O-].CCCCn1cc[n+](C)c1,NIST_XML_SetA,C10H18N2O2,198.26599999999996,3,0,3,48.94,-0.1311,-,-,-,-,-,-,-,-,-,-,-,383.2,SetA,10.1016/j.jct.2007.11.004,Low-temperature heat capacity of hydrophilic ionic liquids [BMIM][CF3COO] and [BMIM][CH3COO] and a correlation scheme for estimation of heat capacity of ionic liquids,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,2.245,"InChI=1S/C8H15N2.C2H4O2/c1-3-4-5-10-7-6-9(2)8-10;1-2(3)4/h6-8H,3-5H2,1-2H3;1H3,(H,3,4)/q+1;/p-1",BSKSXTBYXTZWFI-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2007.11.004.xml,"(0.0, 0.0, 2.245)",inchikey::BSKSXTBYXTZWFI-UHFFFAOYSA-M
"1,4-dioxane",C1COCCO1,NIST_XML_SetA,C4H8O2,88.106,0,0,2,18.46,0.03320000000000001,-,-,-,-,-,-,-,-,-,-,-,151.0,SetA,10.1016/j.tca.2006.05.010,Thermophysical properties of dimethyl sulfoxide + cyclic and linear ethers at 308.15K Application of an extended cell model,Thermochim. Acta,2006,Liquid,298.15,101.325,2.3,InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,RYHBNJHYFVUHQT-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2006.05.010.xml,"(0.0, 0.0, 2.3)",inchikey::RYHBNJHYFVUHQT-UHFFFAOYSA-N
dimethyl sulfoxide,CS(C)=O,NIST_XML_SetA,C2H6OS,78.136,0,0,1,17.07,-0.00529999999999986,-,-,-,-,-,-,-,-,-,-,-,151.5,SetA,10.1016/j.tca.2006.10.025,Excess molar enthalpies and heat capacities of dimethyl sulfoxide + seven normal alkanols at 303.15K and atmospheric pressure,Thermochim. Acta,2007,Liquid,298.15,101.325,2.3,InChI=1S/C2H6OS/c1-4(2)3/h1-2H3,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2006.10.025.xml,"(0.0, 0.0, 2.3)",inchikey::IAZDPXIOMUYVGZ-UHFFFAOYSA-N
tetrahydropyran,C1CCOCC1,NIST_XML_SetA,C5H10O,86.134,0,0,1,9.23,1.1869,-,-,-,-,-,-,-,-,-,-,-,147.9,SetA,10.1016/j.tca.2006.05.010,Thermophysical properties of dimethyl sulfoxide + cyclic and linear ethers at 308.15K Application of an extended cell model,Thermochim. Acta,2006,Liquid,298.15,101.325,2.3,InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2,DHXVGJBLRPWPCS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2006.05.010.xml,"(0.0, 0.0, 2.3)",inchikey::DHXVGJBLRPWPCS-UHFFFAOYSA-N
"1,2-ethanediol",OCCO,NIST_XML_SetA,C2H6O2,62.068000000000005,1,2,2,40.46,-1.029,-,-,-,-,-,-,-,-,-,-,-,149.69,SetA,10.1021/je800356x,"Heat Capacities of Some Liquid alpha,omega-Alkanediols within the Temperature Range between (293.15 and 353.15) K",J. Chem. Eng. Data,2008,Liquid,298.15,101.325,2.32,"InChI=1S/C2H6O2/c3-1-2-4/h3-4H,1-2H2",LYCAIKOWRPUZTN-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je800356x.xml,"(0.0, 0.0, 2.32)",inchikey::LYCAIKOWRPUZTN-UHFFFAOYSA-N
"1,2-dibromoethane",BrCCBr,NIST_XML_SetA,C2H4Br2,187.862,1,0,0,0.0,1.7762,-,-,-,-,-,-,-,-,-,-,-,136.89,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,2.37,InChI=1S/C2H4Br2/c3-1-2-4/h1-2H2,PAAZPARNPHGIKF-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 2.37)",inchikey::PAAZPARNPHGIKF-UHFFFAOYSA-N
1-bromo-2-chloroethane,ClCCBr,NIST_XML_SetA,C2H4BrCl,143.411,1,0,0,0.0,1.6201,-,-,-,-,-,-,-,-,-,-,-,136.89,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,2.37,InChI=1S/C2H4BrCl/c3-1-2-4/h1-2H2,IBYHHJPAARCAIE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 2.37)",inchikey::IBYHHJPAARCAIE-UHFFFAOYSA-N
2-methyltetrahydrofuran,CC1CCCO1,NIST_XML_SetA,C5H10O,86.13399999999999,0,0,1,9.23,1.1853,-,-,-,-,-,-,-,-,-,-,-,156.9,SetA,10.1021/je600557n,"Molar Heat Capacities, Densities, Viscosities, and Refractive Indices of Dimethyl Sulfoxide + Tetrahydropyran and + 2-Methyltetrahydrofuran at (293.15, 303.15, and 313.15) K",J. Chem. Eng. Data,2007,Liquid,298.15,101.325,2.4,"InChI=1S/C5H10O/c1-5-3-2-4-6-5/h5H,2-4H2,1H3",JWUJQDFVADABEY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je600557n.xml,"(0.0, 0.0, 2.4)",inchikey::JWUJQDFVADABEY-UHFFFAOYSA-N
pentan-1-ol,CCCCCO,NIST_XML_SetA,C5H12O,88.14999999999999,3,1,1,20.23,1.1689,-,-,-,-,-,-,-,-,-,-,-,208.8,SetA,10.1021/je049738c,Partial Molar Heat Capacities and Partial Molar Volumes of All of the Isomeric (C3 to C5) Alkanols at Infinite Dilution in Water at 298.15 K,J. Chem. Eng. Data,2004,Liquid,298.15,101.325,2.4,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3",AMQJEAYHLZJPGS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049738c.xml,"(0.0, 0.0, 2.4)",inchikey::AMQJEAYHLZJPGS-UHFFFAOYSA-N
acetone,CC(C)=O,NIST_XML_SetA,C3H6O,58.080000000000005,0,0,1,17.07,0.5952999999999999,-,-,-,-,-,-,-,-,-,-,-,120.73,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,2.41,InChI=1S/C3H6O/c1-3(2)4/h1-2H3,CSCPPACGZOOCGX-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 2.41)",inchikey::CSCPPACGZOOCGX-UHFFFAOYSA-N
cyclohexane,C1CCCCC1,NIST_XML_SetA,C6H12,84.162,0,0,0,0.0,2.3406000000000002,-,-,-,-,-,-,-,-,-,-,-,156.2,SetA,10.1021/je401098b,Excess Heat Capacities of Binary and Ternary Mixtures Containing 1-Ethyl-3-methylimidazolium Tetrafluoroborate and Anilines,J. Chem. Eng. Data,2014,Liquid,298.15,101.325,2.42,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,XDTMQSROBMDMFD-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je401098b.xml,"(0.0, 0.0, 2.42)",inchikey::XDTMQSROBMDMFD-UHFFFAOYSA-N
toluene,Cc1ccccc1,NIST_XML_SetA,C7H8,92.14099999999999,0,0,0,0.0,1.99502,-,-,-,-,-,-,-,-,-,-,-,157.18,SetA,10.1016/j.fluid.2014.06.024,"Heat capacities of binary and ternary mixtures containing o-chlorotoluene, cyclic ether and aromatic hydrocarbons",Fluid Phase Equilib.,2014,Liquid,298.15,101.325,2.44,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",YXFVVABEGXRONW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2014.06.024.xml,"(0.0, 0.0, 2.44)",inchikey::YXFVVABEGXRONW-UHFFFAOYSA-N
2-methylpyridine,Cc1ccccn1,NIST_XML_SetA,C6H7N,93.129,0,0,1,12.89,1.39002,-,-,-,-,-,-,-,-,-,-,-,158.86,SetA,10.1021/je4004965,Thermodynamic Properties of Ternary Mixtures Containing Ionic Liquid and Organic Liquids: Excess Molar Volume and Excess Isentropic Compressibility,J. Chem. Eng. Data,2014,Liquid,298.15,101.325,2.46,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",BSKHPKMHTQYZBB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je4004965.xml,"(0.0, 0.0, 2.46)",inchikey::BSKHPKMHTQYZBB-UHFFFAOYSA-N
3-methylpyridine,Cc1cccnc1,NIST_XML_SetA,C6H7N,93.129,0,0,1,12.89,1.39002,-,-,-,-,-,-,-,-,-,-,-,158.75,SetA,10.1021/je4004965,Thermodynamic Properties of Ternary Mixtures Containing Ionic Liquid and Organic Liquids: Excess Molar Volume and Excess Isentropic Compressibility,J. Chem. Eng. Data,2014,Liquid,298.15,101.325,2.46,"InChI=1S/C6H7N/c1-6-3-2-4-7-5-6/h2-5H,1H3",ITQTTZVARXURQS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je4004965.xml,"(0.0, 0.0, 2.46)",inchikey::ITQTTZVARXURQS-UHFFFAOYSA-N
4-methylpyridine,Cc1ccncc1,NIST_XML_SetA,C6H7N,93.129,0,0,1,12.89,1.39002,-,-,-,-,-,-,-,-,-,-,-,158.52,SetA,10.1021/je4004965,Thermodynamic Properties of Ternary Mixtures Containing Ionic Liquid and Organic Liquids: Excess Molar Volume and Excess Isentropic Compressibility,J. Chem. Eng. Data,2014,Liquid,298.15,101.325,2.46,"InChI=1S/C6H7N/c1-6-2-4-7-5-3-6/h2-5H,1H3",FKNQCJSGGFJEIZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je4004965.xml,"(0.0, 0.0, 2.46)",inchikey::FKNQCJSGGFJEIZ-UHFFFAOYSA-N
1-methyl-3-octylimidazolium tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,NIST_XML_SetA,C12H23BF4N2,282.134,7,0,1,8.809999999999999,3.973100000000003,-,-,-,-,-,-,-,-,-,-,-,497.8,SetA,10.1016/j.tca.2015.01.022,Evaluation of thermodynamic properties for non-crystallizable ionic liquids,Thermochim. Acta,2015,Liquid,298.15,101.325,2.5,"InChI=1S/C12H23N2.BF4/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;2-1(3,4)5/h10-12H,3-9H2,1-2H3;/q+1;-1",GXZCAMSPWNHTAE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2015.01.022.xml,"(0.0, 0.0, 2.5)",inchikey::GXZCAMSPWNHTAE-UHFFFAOYSA-N
2-methylbutan-2-ol,CCC(C)(C)O,NIST_XML_SetA,C5H12O,88.14999999999999,1,1,1,20.23,1.1673,-,-,-,-,-,-,-,-,-,-,-,251.1,SetA,10.1021/je049738c,Partial Molar Heat Capacities and Partial Molar Volumes of All of the Isomeric (C3 to C5) Alkanols at Infinite Dilution in Water at 298.15 K,J. Chem. Eng. Data,2004,Liquid,298.15,101.325,2.5,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3",MSXVEPNJUHWQHW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049738c.xml,"(0.0, 0.0, 2.5)",inchikey::MSXVEPNJUHWQHW-UHFFFAOYSA-N
