name,smiles,group,formula,molecular_weight,rotatable_bonds,H_bond_donors,H_bond_acceptors,TPSA,logP,melting_point,boiling_point,density,vapor_pressure,enthalpy_of_formation,critical_temperature,critical_pressure,acentric_factor,viscosity,thermal_conductivity,price,heat_capacity,source_subset,doi,title,journal,year,property_phase_norm,temperature_K,pressure_kPa,expanded_uncertainty,primary_inchi,primary_inchikey,source_file,subset_row_rank,structure_key
2-methoxy-4-(1E)-1-propen-1-yl-phenol,C/C=C/c1ccc(O)c(OC)c1,NIST_XML_SetA,C10H12O2,164.20399999999998,2,1,2,29.46,2.433900000000001,-,-,-,-,-,-,-,-,-,-,-,326.92435028,SetA,10.1021/acs.jced.7b01026,"Melting Point, Enthalpy of Fusion, and Heat Capacity Measurements of Several Polyfunctional, Industrially Important Compounds by Differential Scanning Calorimetry",J. Chem. Eng. Data,2018,Liquid,298.15,101.325,13.30028748,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3/b4-3+",BJIOGJUNALELMI-ONEGZZNKSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.7b01026.xml,"(0.0, 0.0, 13.30028748)",inchikey::BJIOGJUNALELMI-ONEGZZNKSA-N
"bis(2-ethylhexyl) 1,2-benzenedicarboxylate",CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,NIST_XML_SetA,C24H38O4,390.56400000000014,14,0,4,52.60000000000001,6.433000000000008,-,-,-,-,-,-,-,-,-,-,-,703.0,SetA,10.1016/j.jct.2012.01.011,"An experimental setup for isobaric heat capacities for viscous fluids at high pressure: Squalane, bis(2-ethylhexyl) sebacate and bis(2-ethylhexyl) phthalate",J. Chem. Thermodyn.,2012,Liquid,293.15,100.0,7.1,"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",BJQHLKABXJIVAM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.01.011.xml,"(5.0, 1.3250000000000028, 7.1)",inchikey::BJQHLKABXJIVAM-UHFFFAOYSA-N
nonane,CCCCCCCCC,NIST_XML_SetA,C9H20,128.25900000000001,6,0,0,0.0,3.7569000000000026,-,-,-,-,-,-,-,-,-,-,-,284.23,SetA,10.1016/j.tca.2004.11.022,Thermodynamic behaviour of the binary systems dimethyl carbonate + n-octane or n-nonane,Thermochim. Acta,2005,Liquid,298.15,101.325,5.68,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",BKIMMITUMNQMOS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2004.11.022.xml,"(0.0, 0.0, 5.68)",inchikey::BKIMMITUMNQMOS-UHFFFAOYSA-N
"1,2-butanediol",CCC(O)CO,NIST_XML_SetA,C4H10O2,90.12199999999999,2,2,2,40.46,-0.25039999999999996,-,-,-,-,-,-,-,-,-,-,-,230.94,SetA,10.1016/j.jct.2007.04.011,"Molar heat capacities for (1-butanol + 1,4-butanediol, 2,3-butanediol, 1,2-butanediol, and 2-methyl-2,4-pentanediol) as function of temperature",J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,2.0,"InChI=1S/C4H10O2/c1-2-4(6)3-5/h4-6H,2-3H2,1H3",BMRWNKZVCUKKSR-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2007.04.011.xml,"(0.0, 0.0, 2.0)",inchikey::BMRWNKZVCUKKSR-UHFFFAOYSA-N
1-hexanamine,CCCCCCN,NIST_XML_SetA,C6H15N,101.19300000000001,4,1,1,26.02,1.5253999999999999,-,-,-,-,-,-,-,-,-,-,-,250.98,SetA,10.1016/j.fluid.2005.07.009,"Experimental solid liquid equilibria for systems containing alkan-1-ol + 1,3-diaminopropane Heat capacities of alkan-1-ols and amines Thermodynamic functions of dissociation and enthalpies of melting of the congruently melting compounds for the systems (alkan-1-ol + amine)",Fluid Phase Equilib.,2005,Liquid,295.59,101.325,5.02,"InChI=1S/C6H15N/c1-2-3-4-5-6-7/h2-7H2,1H3",BMVXCPBXGZKUPN-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2005.07.009.xml,"(2.5600000000000023, 0.0, 5.02)",inchikey::BMVXCPBXGZKUPN-UHFFFAOYSA-N
(+)-3-carene,CC1=CC[C@@H]2[C@H](C1)C2(C)C,NIST_XML_SetA,C10H16,136.238,0,0,0,0.0,2.9987000000000013,-,-,-,-,-,-,-,-,-,-,-,254.3,SetA,10.1016/j.jct.2014.04.022,Thermodynamic study of selected monoterpenes III,J. Chem. Thermodyn.,2014,Liquid,298.9,101.325,7.9,"InChI=1S/C10H16/c1-7-4-5-8-9(6-7)10(8,2)3/h4,8-9H,5-6H2,1-3H3/t8-,9+/m1/s1",BQOFWKZOCNGFEC-BDAKNGLRSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2014.04.022.xml,"(0.75, 0.0, 7.9)",inchikey::BQOFWKZOCNGFEC-BDAKNGLRSA-N
2-methylpyridine,Cc1ccccn1,NIST_XML_SetA,C6H7N,93.129,0,0,1,12.89,1.39002,-,-,-,-,-,-,-,-,-,-,-,158.86,SetA,10.1021/je4004965,Thermodynamic Properties of Ternary Mixtures Containing Ionic Liquid and Organic Liquids: Excess Molar Volume and Excess Isentropic Compressibility,J. Chem. Eng. Data,2014,Liquid,298.15,101.325,2.46,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",BSKHPKMHTQYZBB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je4004965.xml,"(0.0, 0.0, 2.46)",inchikey::BSKHPKMHTQYZBB-UHFFFAOYSA-N
1-butyl-3-methylimidazolium acetate,CC(=O)[O-].CCCCn1cc[n+](C)c1,NIST_XML_SetA,C10H18N2O2,198.26599999999996,3,0,3,48.94,-0.1311,-,-,-,-,-,-,-,-,-,-,-,383.2,SetA,10.1016/j.jct.2007.11.004,Low-temperature heat capacity of hydrophilic ionic liquids [BMIM][CF3COO] and [BMIM][CH3COO] and a correlation scheme for estimation of heat capacity of ionic liquids,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,2.245,"InChI=1S/C8H15N2.C2H4O2/c1-3-4-5-10-7-6-9(2)8-10;1-2(3)4/h6-8H,3-5H2,1-2H3;1H3,(H,3,4)/q+1;/p-1",BSKSXTBYXTZWFI-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2007.11.004.xml,"(0.0, 0.0, 2.245)",inchikey::BSKSXTBYXTZWFI-UHFFFAOYSA-M
1-butyl-3-methylimidazolium 2-(2-methoxyethoxy)ethyl sulfate,CCCCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],NIST_XML_SetA,C13H26N2O6S,338.426,10,0,7,93.7,0.23890000000000122,-,-,-,-,-,-,-,-,-,-,-,643.0,SetA,10.1016/j.jct.2005.03.013,"Phase transition and decomposition temperatures, heat capacities and viscosities of pyridinium ionic liquids",J. Chem. Thermodyn.,2005,Liquid,298.0,101.325,65.0,"InChI=1S/C8H15N2.C5H12O6S/c1-3-4-5-10-7-6-9(2)8-10;1-9-2-3-10-4-5-11-12(6,7)8/h6-8H,3-5H2,1-2H3;2-5H2,1H3,(H,6,7,8)/q+1;/p-1",BSQPRRIYLXHOGO-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2005.03.013.xml,"(0.14999999999997726, 0.0, 65.0)",inchikey::BSQPRRIYLXHOGO-UHFFFAOYSA-M
butan-2-ol,CCC(C)O,NIST_XML_SetA,C4H10O,74.123,1,1,1,20.23,0.7771999999999999,-,-,-,-,-,-,-,-,-,-,-,197.23,SetA,10.1021/je0497810,Thermodynamic Properties of dodecane + 1-butanol and + 2-butanol systems,J. Chem. Eng. Data,2004,Liquid,298.15,101.325,1.53,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3",BTANRVKWQNVYAZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0497810.xml,"(0.0, 0.0, 1.53)",inchikey::BTANRVKWQNVYAZ-UHFFFAOYSA-N
2-methylbenzaldehyde,Cc1ccccc1C=O,NIST_XML_SetA,C8H8O,120.15099999999998,1,0,1,17.07,1.80752,-,-,-,-,-,-,-,-,-,-,-,199.56669172,SetA,10.1021/acs.jced.7b01026,"Melting Point, Enthalpy of Fusion, and Heat Capacity Measurements of Several Polyfunctional, Industrially Important Compounds by Differential Scanning Calorimetry",J. Chem. Eng. Data,2018,Liquid,293.16,101.325,8.17009936,"InChI=1S/C8H8O/c1-7-4-2-3-5-8(7)6-9/h2-6H,1H3",BTFQKIATRPGRBS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.7b01026.xml,"(4.989999999999952, 0.0, 8.17009936)",inchikey::BTFQKIATRPGRBS-UHFFFAOYSA-N
"1-hexyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CCCCCC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C14H20F6N2O4S2,458.4460000000001,7,0,4,86.25999999999999,3.922120000000004,-,-,-,-,-,-,-,-,-,-,-,624.0,SetA,10.1016/j.jct.2005.03.013,"Phase transition and decomposition temperatures, heat capacities and viscosities of pyridinium ionic liquids",J. Chem. Thermodyn.,2005,Liquid,298.0,101.325,63.0,"InChI=1S/C12H20N.C2F6NO4S2/c1-3-4-5-6-9-13-10-7-8-12(2)11-13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h7-8,10-11H,3-6,9H2,1-2H3;/q+1;-1",BTILDMKCQRWRPS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2005.03.013.xml,"(0.14999999999997726, 0.0, 63.0)",inchikey::BTILDMKCQRWRPS-UHFFFAOYSA-N
1-hexen-3-ol,C=CC(O)CCC,NIST_XML_SetA,C6H12O,100.16099999999999,3,1,1,20.23,1.3334000000000001,-,-,-,-,-,-,-,-,-,-,-,269.3,SetA,10.1016/j.fluid.2015.05.026,Vapor pressures and thermophysical properties of selected hexenols and recommended vapor pressure for hexan-1-ol,Fluid Phase Equilib.,2015,Liquid,300.0,101.325,6.6,"InChI=1S/C6H12O/c1-3-5-6(7)4-2/h4,6-7H,2-3,5H2,1H3",BVOSSZSHBZQJOI-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2015.05.026.xml,"(1.8500000000000227, 0.0, 6.6)",inchikey::BVOSSZSHBZQJOI-UHFFFAOYSA-N
propanoylferrocene,CCC(=O)[c-]1cccc1.[Fe+2].c1cc[cH-]c1,NIST_XML_SetA,C13H14FeO,242.09900000000002,2,0,1,17.07,3.401200000000002,-,-,-,-,-,-,-,-,-,-,-,347.6,SetA,10.1021/je800266e,Heat Capacities and Thermodynamic Functions of Propanoylferrocene and Propylferrocene,J. Chem. Eng. Data,2009,Liquid,311.13,101.325,1.6,"InChI=1S/C8H9O.C5H5.Fe/c1-2-8(9)7-5-3-4-6-7;1-2-4-5-3-1;/h3-6H,2H2,1H3;1-5H;/q2*-1;+2",BWOBSILZMSBFLC-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je800266e.xml,"(12.980000000000018, 0.0, 1.6)",inchikey::BWOBSILZMSBFLC-UHFFFAOYSA-N
1-ethyl-3-methylimidazolium methylsulfate,CCn1cc[n+](C)c1.COS(=O)(=O)[O-],NIST_XML_SetA,C7H14N2O4S,222.266,2,0,5,75.24,-0.5744999999999996,-,-,-,-,-,-,-,-,-,-,-,340.77,SetA,10.1016/j.jct.2014.01.030,Effect of the temperature on the physical properties of the pure ionic liquid 1-ethyl-3-methylimidazolium methylsulfate and characterization of its binary mixtures with alcohols,J. Chem. Thermodyn.,2014,Liquid,298.15,101.325,14.46,"InChI=1S/C6H11N2.CH4O4S/c1-3-8-5-4-7(2)6-8;1-5-6(2,3)4/h4-6H,3H2,1-2H3;1H3,(H,2,3,4)/q+1;/p-1",BXSDLSWVIAITRQ-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2014.01.030.xml,"(0.0, 0.0, 14.46)",inchikey::BXSDLSWVIAITRQ-UHFFFAOYSA-M
ethyl nonanoate,CCCCCCCCC(=O)OCC,NIST_XML_SetA,C11H22O2,186.295,8,0,2,26.3,3.3001000000000023,-,-,-,-,-,-,-,-,-,-,-,371.0,SetA,10.1016/j.fluid.2018.09.017,Experimental and correlational study of isobaric molar heat capacities of fatty acid esters: Ethyl nonanoate and ethyl dodecanoate,Fluid Phase Equilib.,2019,Liquid,303.31,110.0,12.0,"InChI=1S/C11H22O2/c1-3-5-6-7-8-9-10-11(12)13-4-2/h3-10H2,1-2H3",BYEVBITUADOIGY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2018.09.017.xml,"(5.160000000000025, 8.674999999999997, 12.0)",inchikey::BYEVBITUADOIGY-UHFFFAOYSA-N
"trans-1,3,3,3-tetrafluoropropene",F/C=C/C(F)(F)F,NIST_XML_SetA,C3H2F4,114.04100000000001,0,0,0,0.0,2.0319,-,-,-,-,-,-,-,-,-,-,-,99.54,SetA,10.1021/je4004564,"Ideal Gas Heat Capacity Derived from Speed of Sound Measurements in the Gaseous Phase for trans-1,3,3,3-Tetrafluoropropene",J. Chem. Eng. Data,2013,Gas,293.15,101.325,0.2,"InChI=1S/C3H2F4/c4-2-1-3(5,6)7/h1-2H/b2-1+",CDOOAUSHHFGWSA-OWOJBTEDSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je4004564.xml,"(5.0, 0.0, 0.2)",inchikey::CDOOAUSHHFGWSA-OWOJBTEDSA-N
"N,N-dibutyl-N-methyl-1-butanaminium L-threoninate",CCCC[N+](C)(CCCC)CCCC.C[C@@H](O)[C@H](N)C(=O)[O-],NIST_XML_SetA,C17H38N2O3,318.502,11,2,4,86.38,1.2777000000000012,-,-,-,-,-,-,-,-,-,-,-,752.6,SetA,10.1021/je900660x,Thermophysical Properties of Amino Acid-Based Ionic Liquids,J. Chem. Eng. Data,2010,Liquid,298.15,101.325,76.0,"InChI=1S/C13H30N.C4H9NO3/c1-5-8-11-14(4,12-9-6-2)13-10-7-3;1-2(6)3(5)4(7)8/h5-13H2,1-4H3;2-3,6H,5H2,1H3,(H,7,8)/q+1;/p-1/t;2-,3+/m.1/s1",CDPJHWCQUJNVDQ-RCROYASPSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je900660x.xml,"(0.0, 0.0, 76.0)",inchikey::CDPJHWCQUJNVDQ-RCROYASPSA-M
1-methyl-3-propylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C9H13F6N3O4S2,405.34200000000004,4,0,5,91.19,1.7819,-,-,-,-,-,-,-,-,-,-,-,534.9,SetA,10.1016/j.jct.2012.04.025,Heat capacities at 298.15 K of the extended [CnC1im][Ntf2] ionic liquid series,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,5.0,"InChI=1S/C7H13N2.C2F6NO4S2/c1-3-4-9-6-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h5-7H,3-4H2,1-2H3;/q+1;-1",CDWUIWLQQDTHRA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.04.025.xml,"(0.0, 0.0, 5.0)",inchikey::CDWUIWLQQDTHRA-UHFFFAOYSA-N
2-heptanol,CCCCCC(C)O,NIST_XML_SetA,C7H16O,116.204,4,1,1,20.23,1.9475000000000002,-,-,-,-,-,-,-,-,-,-,-,298.6374438,SetA,10.1016/j.jct.2006.10.007,Vapour pressures and heat capacity measurements on the C7 C9 secondary aliphatic alcohols,J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,12.7821474,"InChI=1S/C7H16O/c1-3-4-5-6-7(2)8/h7-8H,3-6H2,1-2H3",CETWDUZRCINIHU-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2006.10.007.xml,"(0.0, 0.0, 12.7821474)",inchikey::CETWDUZRCINIHU-UHFFFAOYSA-N
1-ethylpyridinium triflate,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,NIST_XML_SetA,C8H10F3NO3S,257.23299999999995,1,0,3,61.08,1.0454,-,-,-,-,-,-,-,-,-,-,-,351.8,SetA,10.1016/j.jct.2016.08.038,Thermophysical characterization of 1-ethylpyridinium triflate and comparison with similar ionic liquids,J. Chem. Thermodyn.,2016,Metastable liquid,298.15,101.325,11.7,"InChI=1S/C7H10N.CHF3O3S/c1-2-8-6-4-3-5-7-8;2-1(3,4)8(5,6)7/h3-7H,2H2,1H3;(H,5,6,7)/q+1;/p-1",CFJZKUSFRPUSGV-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2016.08.038.xml,"(0.0, 0.0, 11.7)",inchikey::CFJZKUSFRPUSGV-UHFFFAOYSA-M
cycloheptanone,O=C1CCCCCC1,NIST_XML_SetA,C7H12O,112.172,0,0,1,17.07,1.9097,-,-,-,-,-,-,-,-,-,-,-,202.01,SetA,10.1021/acs.jced.6b00606,"Thermodynamic Studies of Molecular Interactions in Mixtures Containing Tetrahydropyran, 1,4-dioxane and Cyclic ketones",J. Chem. Eng. Data,2017,Liquid,298.15,101.325,7.84,InChI=1S/C7H12O/c8-7-5-3-1-2-4-6-7/h1-6H2,CGZZMOTZOONQIA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.6b00606.xml,"(0.0, 0.0, 7.84)",inchikey::CGZZMOTZOONQIA-UHFFFAOYSA-N
1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide,Cc1ccc[n+](CC(C)C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C12H16F6N2O4S2,430.39200000000005,4,0,4,86.25999999999999,2.9978200000000017,-,-,-,-,-,-,-,-,-,-,-,578.873123224,SetA,10.1016/j.fluid.2016.04.009,The effect of n vs. iso Isomerization on the thermophysical properties of aromatic and non-aromatic ionic liquids,Fluid Phase Equilib.,2016,Liquid,298.15,101.325,13.3420571152,"InChI=1S/C10H16N.C2F6NO4S2/c1-9(2)7-11-6-4-5-10(3)8-11;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-6,8-9H,7H2,1-3H3;/q+1;-1",CHMFMSRLHXBXNJ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2016.04.009.xml,"(0.0, 0.0, 13.3420571152)",inchikey::CHMFMSRLHXBXNJ-UHFFFAOYSA-N
1-butyl-3-methylpyridinium tricyanomethanide,CCCC[n+]1cccc(C)c1.N#CC(=C=[N-])C#N,NIST_XML_SetA,C14H16N4,240.30999999999997,3,0,2,73.75999999999999,2.2816800000000006,-,-,-,-,-,-,-,-,-,-,-,468.0,SetA,10.1016/j.fluid.2011.05.002,Physical properties of 3-methyl-N-butylpyridinium tricyanomethanide and  ternary LLE data with an aromatic and an aliphatic hydrocarbon at T = (303.2 and  328.2) K and p = 0.1 MPa,Fluid Phase Equilib.,2011,Liquid,298.0,101.325,47.0,"InChI=1S/C10H16N.C4N3/c1-3-4-7-11-8-5-6-10(2)9-11;5-1-4(2-6)3-7/h5-6,8-9H,3-4,7H2,1-2H3;/q+1;-1",CHMSVBRKYARWRW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2011.05.002.xml,"(0.14999999999997726, 0.0, 47.0)",inchikey::CHMSVBRKYARWRW-UHFFFAOYSA-N
tetrabutylphosphonium L-prolinate,CCCC[P+](CCCC)(CCCC)CCCC.O=C([O-])[C@@H]1CCCN1,NIST_XML_SetA,C21H44NO2P,373.5620000000001,13,1,3,52.16,4.692700000000004,-,-,-,-,-,-,-,-,-,-,-,844.2,SetA,10.1021/je900660x,Thermophysical Properties of Amino Acid-Based Ionic Liquids,J. Chem. Eng. Data,2010,Liquid,298.15,101.325,85.3,"InChI=1S/C16H36P.C5H9NO2/c1-5-9-13-17(14-10-6-2,15-11-7-3)16-12-8-4;7-5(8)4-2-1-3-6-4/h5-16H2,1-4H3;4,6H,1-3H2,(H,7,8)/q+1;/p-1/t;4-/m.0/s1",CINUNSVYQPBWNC-VWMHFEHESA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je900660x.xml,"(0.0, 0.0, 85.3)",inchikey::CINUNSVYQPBWNC-VWMHFEHESA-M
"(2,2-dimethylpropyl)benzene",CC(C)(C)Cc1ccccc1,NIST_XML_SetA,C11H16,148.24899999999997,1,0,0,0.0,3.2752000000000017,-,-,-,-,-,-,-,-,-,-,-,271.9,SetA,10.1016/j.jct.2011.12.010,Thermodynamic properties of neopentylbenzene over the range from T approaching (0 to 350) K,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,0.5,"InChI=1S/C11H16/c1-11(2,3)9-10-7-5-4-6-8-10/h4-8H,9H2,1-3H3",CJGXJKVMUHXVHL-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2011.12.010.xml,"(0.0, 0.0, 0.5)",inchikey::CJGXJKVMUHXVHL-UHFFFAOYSA-N
3-cyclohexyl-1-propanol,OCCCC1CCCCC1,NIST_XML_SetA,C9H18O,142.24200000000002,3,1,1,20.23,2.3392000000000013,-,-,-,-,-,-,-,-,-,-,-,293.5,SetA,10.1016/j.tca.2014.03.043,Heat Capacities of 2-Propenol and Selected Cyclohexylalcohols,Thermochim. Acta,2014,Liquid,298.93,101.325,4.55,"InChI=1S/C9H18O/c10-8-4-7-9-5-2-1-3-6-9/h9-10H,1-8H2",CLYAQFSQLQTVNO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2014.03.043.xml,"(0.7800000000000296, 0.0, 4.55)",inchikey::CLYAQFSQLQTVNO-UHFFFAOYSA-N
1-chlorooctane,CCCCCCCCCl,NIST_XML_SetA,C8H17Cl,148.67700000000002,6,0,0,0.0,3.5857000000000028,-,-,-,-,-,-,-,-,-,-,-,275.61,SetA,10.1021/je049652j,Heat Capacities of 1-chloroalkanes and 1-bromoalkanes within the temperature range from 284.15 K to 353.15 K. A group additivity and molecular connectivity analysis,J. Chem. Eng. Data,2005,Liquid,299.15,101.325,1.38,"InChI=1S/C8H17Cl/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3",CNDHHGUSRIZDSL-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049652j.xml,"(1.0, 0.0, 1.38)",inchikey::CNDHHGUSRIZDSL-UHFFFAOYSA-N
2-(1-methylethyl)phenol,CC(C)c1ccccc1O,NIST_XML_SetA,C9H12O,136.194,1,1,1,20.23,2.5156000000000014,-,-,-,-,-,-,-,-,-,-,-,281.9153286,SetA,10.1021/acs.jced.7b01026,"Melting Point, Enthalpy of Fusion, and Heat Capacity Measurements of Several Polyfunctional, Industrially Important Compounds by Differential Scanning Calorimetry",J. Chem. Eng. Data,2018,Metastable liquid,273.15,101.325,11.44004232,"InChI=1S/C9H12O/c1-7(2)8-5-3-4-6-9(8)10/h3-7,10H,1-2H3",CRBJBYGJVIBWIY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.7b01026.xml,"(25.0, 0.0, 11.44004232)",inchikey::CRBJBYGJVIBWIY-UHFFFAOYSA-N
N-methyldiethanolamine,CN(CCO)CCO,NIST_XML_SetA,C5H13NO2,119.16399999999999,4,2,3,43.7,-1.0971999999999997,-,-,-,-,-,-,-,-,-,-,-,273.0,SetA,10.1021/je0604232,Molar Heat Capacity of Various Aqueous Alkanolamine Solutions from 303.15 K to 353.15 K,J. Chem. Eng. Data,2007,Liquid,303.15,101.325,2.0,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0604232.xml,"(5.0, 0.0, 2.0)",inchikey::CRVGTESFCCXCTH-UHFFFAOYSA-N
